threshold_um,group,kept_frac,orphan_rate,mean_total_um_per_fov,mean_n_kept_per_fov
3.284,S-UNT,0.26770235080084187,0.723632487174362,129.5525109009025,15.299694189602446
3.284,SLN1,0.21237864077669902,0.7168831168831169,59.55640088218595,7.1033210332103325
3.284,SLHi,0.24262646234964574,0.7266553480475382,85.15715148157925,10.631768953068592
3.284,SE1,0.1633609245666094,0.754302103250478,37.4968227462905,4.547826086956522
3.284,SE2,0.11368987554658594,0.7544378698224852,20.34174677161355,2.397163120567376
3.404,neg_control,0.05683365096651239,0.9233532934131736,14.453111106429153,1.955503512880562
3.404,S-UNT,0.259925801733671,0.722431894599602,128.1965782376416,14.870408163265306
3.404,SLN1,0.20620035304501325,0.7153558052434457,59.08224325516456,6.9222222222222225
3.404,SLHi,0.23471741637831603,0.7234117234117234,84.610259201495,10.36
3.404,SE1,0.15867562080274872,0.75,37.061100074045726,4.417391304347826
3.404,SE2,0.11167171207534476,0.7530120481927711,20.342445707936264,2.3714285714285714
3.524,neg_control,0.0546555948815682,0.925280199252802,14.53358965922382,1.9256594724220624
3.524,S-UNT,0.2523989583704919,0.7211504487315384,126.70544644219463,14.439795918367347
3.524,SLN1,0.19958075904677847,0.7125483692647872,58.3117985078357,6.7
3.524,SLHi,0.22845608831768002,0.7223223945185719,83.65383098316372,10.083636363636364
3.524,SE1,0.1528970794939872,0.7497446373850868,36.664508915005555,4.275109170305677
3.524,SE2,0.10864446686848302,0.7554179566563467,20.26479657406325,2.323741007194245
3.644,neg_control,0.05138851075415192,0.9258278145695364,14.757090552654917,1.8922305764411027
3.644,S-UNT,0.24483644276388541,0.7183652655350768,125.15493110462869,14.007142857142858
3.644,SLN1,0.19362312444836716,0.7094017094017094,58.025022487441824,6.548507462686567
3.644,SLHi,0.22252430383918273,0.7223250647908183,82.71354233348518,9.821818181818182
3.644,SE1,0.1480555989379978,0.7531645569620253,36.66010970315631,4.1946902654867255
3.644,SE2,0.10662630339724184,0.750788643533123,20.705121707499927,2.348148148148148
3.764,neg_control,0.04859787639531718,0.9257703081232493,14.82266326590111,1.8449612403100775
3.764,S-UNT,0.23845111119038276,0.7152367417159099,123.92696956253594,13.655771195097039
3.764,SLN1,0.1872241835834069,0.7077195050088392,58.31122635621106,6.452471482889734
3.764,SLHi,0.21659251936068544,0.7204260174971472,81.7428360884183,9.56
3.764,SE1,0.14258941121349367,0.7458926615553122,36.409389563049864,4.075892857142857
3.764,SE2,0.10393541876892028,0.7508090614886731,20.63871028278798,2.3059701492537314
3.884,neg_control,0.04601143479444596,0.9289940828402367,14.909157985270019,1.8026666666666666
3.884,S-UNT,0.2317090571826062,0.7124162881995227,122.45065839166209,13.269662921348315
3.884,SLN1,0.18137687555163284,0.7055961070559611,57.98107811205994,6.2988505747126435
3.884,SLHi,0.21131982204646566,0.7153996101364523,80.85299159423587,9.327272727272728
3.884,SE1,0.13868499141027643,0.7454954954954955,36.308344626968704,4.0
3.884,SE2,0.10191725529767912,0.7491749174917491,20.62089554798865,2.2781954887218046
4.004,neg_control,0.04444595698339232,0.9280245022970903,14.986803265290009,1.779291553133515
4.004,S-UNT,0.22532372560910355,0.7106783820153566,121.00894932265896,12.903983656792645
4.004,SLN1,0.176081200353045,0.7017543859649122,57.92096405045028,6.186046511627907
4.004,SLHi,0.20423463503048278,0.7144009681323115,79.61818563918226,9.014545454545454
4.004,SE1,0.13384351085428706,0.7374562427071178,36.247504455819616,3.91324200913242
4.004,SE2,0.09855364951227716,0.7474402730375427,20.955333958684598,2.2713178294573644
4.125,neg_control,0.04219983664579363,0.9290322580645162,15.159053368188875,1.7514124293785311
4.125,S-UNT,0.2189205579138872,0.7071859214599967,119.51806867656562,12.537282941777324
4.125,SLN1,0.17111650485436894,0.7014829142488717,57.433739740354966,6.035019455252918
4.125,SLHi,0.1977261492832427,0.7108333333333333,78.73557915815012,8.75912408759124
4.125,SE1,0.12947056067468374,0.7334137515078407,36.2247852171157,3.837962962962963
4.125,SE2,0.09552640430541541,0.7429577464788732,21.33374720802816,2.272
4.245,neg_control,0.03974952355023142,0.9263698630136986,15.295402989670611,1.7126099706744868
4.245,S-UNT,0.21262440694895302,0.7044711014176663,118.00980289074441,12.176710929519919
4.245,SLN1,0.16637246248896734,0.6989389920424404,57.17644477173949,5.913725490196079
4.245,SLHi,0.1930301532377657,0.7089201877934272,77.86441694228486,8.55109489051095
4.245,SE1,0.12447290332656567,0.7314930991217063,35.605250084090876,3.689814814814815
4.245,SE2,0.09317188025563404,0.740072202166065,21.617623007793856,2.2704918032786887
4.365,neg_control,0.0383201742444868,0.9253996447602132,15.253903357208888,1.6755952380952381
4.365,S-UNT,0.20672065066172013,0.7023295944779983,116.67204766157911,11.850715746421267
4.365,SLN1,0.16063548102383055,0.6957417582417582,56.5191834822848,5.732283464566929
4.365,SLHi,0.18693359696819906,0.7060379021595417,76.70339980194495,8.281021897810218
4.365,SE1,0.12056848352334842,0.7292746113989638,35.43484094213047,3.607476635514019
4.365,SE2,0.08711738984191053,0.7374517374517374,21.881764911126737,2.213675213675214
